"user_id","status_id","created_at","screen_name","text","source","display_text_width","reply_to_status_id","reply_to_user_id","reply_to_screen_name","is_quote","is_retweet","favorite_count","retweet_count","quote_count","reply_count","hashtags","symbols","urls_url","urls_t.co","urls_expanded_url","media_url","media_t.co","media_expanded_url","media_type","ext_media_url","ext_media_t.co","ext_media_expanded_url","ext_media_type","mentions_user_id","mentions_screen_name","lang","quoted_status_id","quoted_text","quoted_created_at","quoted_source","quoted_favorite_count","quoted_retweet_count","quoted_user_id","quoted_screen_name","quoted_name","quoted_followers_count","quoted_friends_count","quoted_statuses_count","quoted_location","quoted_description","quoted_verified","retweet_status_id","retweet_text","retweet_created_at","retweet_source","retweet_favorite_count","retweet_retweet_count","retweet_user_id","retweet_screen_name","retweet_name","retweet_followers_count","retweet_friends_count","retweet_statuses_count","retweet_location","retweet_description","retweet_verified","place_url","place_name","place_full_name","place_type","country","country_code","geo_coords","coords_coords","bbox_coords","status_url","name","location","description","url","protected","followers_count","friends_count","listed_count","statuses_count","favourites_count","account_created_at","verified","profile_url","profile_expanded_url","account_lang","profile_banner_url","profile_background_url","profile_image_url","query"
"x354048709","x1275827432709214208",2020-06-24 16:25:38,"speculawyer","@JigarShahDC @Tesla @business @GM If you want to fix charging then require all new home/apartment parking spots for all new or repaired buildings to have conduit from breaker panel to every parking spot.

Conduit is just CHEAP tubing, wires and chargers can then be EASILY &amp; CHEAPLY added later as needed.","Twitter for Android",275,"x1275826293854965763","x354048709","speculawyer",FALSE,FALSE,0,0,,,,,,,,,,,,,,,,"x20941733 x13298072 x34713362 x10850192","JigarShahDC Tesla business GM","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/speculawyer/status/1275827432709214208","Speculawyer 🇳🇴-American","Silicon Valley, California","Patent lawyer, geek, anchor baby, atheist, dog lover, Solar PV (6.1KW Enphase powered) & EV fan (3rd EV is a Tesla P3D-). Electrify everything: heat pumps & EVs",,FALSE,6909,4650,70,104378,656148,2011-08-13 01:56:45,FALSE,,,,"https://pbs.twimg.com/profile_banners/354048709/1587048415","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/840675894028984320/2QODVzgz_normal.jpg","@GM"
"x354048709","x1275831692129779717",2020-06-24 16:42:33,"speculawyer","@JigarShahDC @Tesla @business @GM We can do much better than 2 million. Price &amp; education are the biggest limits, not charging.

""Electric Utilities are still not upgrading the infrastructure in a way to fully integrates 50% EVs""

Buy EVs and they'll upgrade...with renewables as I pointed out above.","Twitter for Android",270,"x1275828014513864704","x20941733","JigarShahDC",FALSE,FALSE,0,0,,,,,,,,,,,,,,,,"x20941733 x13298072 x34713362 x10850192","JigarShahDC Tesla business GM","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/speculawyer/status/1275831692129779717","Speculawyer 🇳🇴-American","Silicon Valley, California","Patent lawyer, geek, anchor baby, atheist, dog lover, Solar PV (6.1KW Enphase powered) & EV fan (3rd EV is a Tesla P3D-). Electrify everything: heat pumps & EVs",,FALSE,6909,4650,70,104378,656148,2011-08-13 01:56:45,FALSE,,,,"https://pbs.twimg.com/profile_banners/354048709/1587048415","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/840675894028984320/2QODVzgz_normal.jpg","@GM"
"x20941733","x1275828014513864704",2020-06-24 16:27:57,"JigarShahDC","@speculawyer @Tesla @business @GM I agree with you in terms of serving the 60 million homes with dedicated places to charge.  But my sense is that we are on track to selling 2m EV/PHEVs per year already and the Electric Utilities are still not upgrading the infrastructure in a way to fully integrates 50% EVs","Twitter Web App",275,"x1275826293854965763","x354048709","speculawyer",FALSE,FALSE,0,0,,,,,,,,,,,,,,,,"x354048709 x13298072 x34713362 x10850192","speculawyer Tesla business GM","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/JigarShahDC/status/1275828014513864704","Jigar SOCIAL DISTANCING Shah","Bethesda, MD","husband, dad, @GenerateCapital, @theEnergyGang - focused on helping entrepreneurs deploy sustainable infrastructure at scale. It's simple, not easy","https://t.co/92dvA5fJwe",FALSE,23157,1187,931,22494,2866,2009-02-15 22:06:43,FALSE,"https://t.co/92dvA5fJwe","http://www.generatecapital.com/",,"https://pbs.twimg.com/profile_banners/20941733/1407115578","http://abs.twimg.com/images/themes/theme6/bg.gif","http://pbs.twimg.com/profile_images/903060819855978497/y24Je1tD_normal.jpg","@GM"
"x20941733","x1275824412709867521",2020-06-24 16:13:38,"JigarShahDC","@speculawyer @Tesla @business @GM Not sure we need vehicle tax credits at all.  $5k per car @ 2million cars would be $10B a year.  Instead just let anyone that wants to host an EV charging station get a grant from USDA to do so with $1B a year. https://t.co/2DrCGMHAke","Twitter Web App",234,"x1275820999477350400","x354048709","speculawyer",FALSE,FALSE,2,1,,,,,"linkedin.com/pulse/finally-…","https://t.co/2DrCGMHAke","https://www.linkedin.com/pulse/finally-time-infrastructure-jigar-shah/",,,,,,,,,"x354048709 x13298072 x34713362 x10850192","speculawyer Tesla business GM","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/JigarShahDC/status/1275824412709867521","Jigar SOCIAL DISTANCING Shah","Bethesda, MD","husband, dad, @GenerateCapital, @theEnergyGang - focused on helping entrepreneurs deploy sustainable infrastructure at scale. It's simple, not easy","https://t.co/92dvA5fJwe",FALSE,23157,1187,931,22494,2866,2009-02-15 22:06:43,FALSE,"https://t.co/92dvA5fJwe","http://www.generatecapital.com/",,"https://pbs.twimg.com/profile_banners/20941733/1407115578","http://abs.twimg.com/images/themes/theme6/bg.gif","http://pbs.twimg.com/profile_images/903060819855978497/y24Je1tD_normal.jpg","@GM"
"x52714526","x1275826686198767618",2020-06-24 16:22:40,"aisisteel","Cleveland-Cliffs’  (@CLE_Cliffs) Subsidiary AK Steel Recognized by General Motors (@GM) as a 2019 Supplier of the Year Winner - https://t.co/wEq0cJeMAy https://t.co/sCFuDaOO3L","Hootsuite Inc.",151,,,,FALSE,FALSE,3,0,,,,,"clevelandcliffs.com/English/news-c…","https://t.co/wEq0cJeMAy","http://www.clevelandcliffs.com/English/news-center/news-releases/news-releases-details/2020/Cleveland-Cliffs-Subsidiary-AK-Steel-Recognized-by-General-Motors-as-a-2019-Supplier-of-the-Year-Winner/default.aspx","http://pbs.twimg.com/media/EbSlm_0XkAEw78B.jpg","https://t.co/sCFuDaOO3L","https://twitter.com/aisisteel/status/1275826686198767618/photo/1","photo","http://pbs.twimg.com/media/EbSlm_0XkAEw78B.jpg","https://t.co/sCFuDaOO3L","https://twitter.com/aisisteel/status/1275826686198767618/photo/1",,"x1009840968974159872 x10850192","CLE_Cliffs GM","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/aisisteel/status/1275826686198767618","AISI","Washington, D.C.","Serves as the voice of the North American steel industry in the public policy arena and advances the case for steel in marketplace as the material of choice.","http://t.co/W3TPDXgp5z",FALSE,11752,1108,210,5392,906,2009-07-01 12:43:56,FALSE,"http://t.co/W3TPDXgp5z","http://www.steel.org",,,"http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/697179788906143744/c0mOYCxP_normal.png","@GM"
"x22047929","x1275816708998148097",2020-06-24 15:43:01,"GMcanada","Congratulations from GM Canada to the six #Canadian suppliers who received @GM’s “Supplier of the Year” award @LinamarCorp @MagnaInt, ABC Group, Multimatic Holdings, Day &amp; Ross and Vuteq Corp! https://t.co/mffrSYZsKP https://t.co/tOkZEKbHLZ","Twitter Web App",220,,,,FALSE,FALSE,33,10,,,"Canadian",,"media.gm.ca/media/ca/en/gm…","https://t.co/mffrSYZsKP","https://media.gm.ca/media/ca/en/gm/news.detail.html/content/Pages/news/ca/en/2020/Jun/0624-soy.html","http://pbs.twimg.com/media/EbScfuoWAAYPq3G.jpg","https://t.co/tOkZEKbHLZ","https://twitter.com/GMcanada/status/1275816708998148097/photo/1","photo","http://pbs.twimg.com/media/EbScfuoWAAYPq3G.jpg","https://t.co/tOkZEKbHLZ","https://twitter.com/GMcanada/status/1275816708998148097/photo/1",,"x10850192 x2543994522 x78664167","GM LinamarCorp MagnaInt","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/GMcanada/status/1275816708998148097","GM Canada","Canada","Driven by @GM's vision of a world with #ZeroCrashes, #ZeroEmissions and #ZeroCongestion, right here in Canada.

Privacy Statement - https://t.co/rF7yRiRrkU","http://t.co/54KH3Gfihw",FALSE,39090,1772,447,7871,2186,2009-02-26 19:16:51,TRUE,"http://t.co/54KH3Gfihw","http://www.gm.ca",,"https://pbs.twimg.com/profile_banners/22047929/1591907509","http://abs.twimg.com/images/themes/theme14/bg.gif","http://pbs.twimg.com/profile_images/1057992238892871680/Pk0NSZ2u_normal.jpg","@GM"
"x1132086913291214849","x1275794924320022535",2020-06-24 14:16:27,"Turbonium2K","@CARandDRIVER @ZXsaturn @GM Shame they crushed all these, would love to pick one up for $1,200 now","Twitter Web App",70,"x1275793578816614405","x14342661","CARandDRIVER",FALSE,FALSE,2,0,,,,,,,,,,,,,,,,"x14342661 x3099442040 x10850192","CARandDRIVER ZXsaturn GM","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/Turbonium2K/status/1275794924320022535","Turbonium2K","Portsmouth, VA, USA","Weird car furry & DemSoc.",,FALSE,225,635,1,16247,62722,2019-05-25 00:52:08,FALSE,,,,"https://pbs.twimg.com/profile_banners/1132086913291214849/1558795335",,"http://pbs.twimg.com/profile_images/1132295816956317696/d95wxSeP_normal.jpg","@GM"
"x7119702","x1275788313698332674",2020-06-24 13:50:11,"evchels","@TavishSTL @GM Same fate. A few dozen ended up partially dismantled and donated to museums and universities, but I’ve not found that one amongst them.","Twitter for iPhone",135,"x1275648203921264640","x27340563","TavishSTL",FALSE,FALSE,1,0,,,,,,,,,,,,,,,,"x27340563 x10850192","TavishSTL GM","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/evchels/status/1275788313698332674","chelsea sexton","Los Angeles","Electrifying transporation since 1990s.  🔌🔋🚗🚌🚛🚃🛩🚲🛴 Stirs the occasional pot. Tilts at windmills as a lifestyle choice.","https://t.co/YZyGLDpiOh",FALSE,13606,2022,457,13264,4463,2007-06-27 22:23:29,FALSE,"https://t.co/YZyGLDpiOh","http://evchels.wordpress.com/",,,"http://abs.twimg.com/images/themes/theme14/bg.gif","http://pbs.twimg.com/profile_images/96121999/Chelsea-Sexton_1_normal.jpg","@GM"
"x4227094210","x1275786208380059649",2020-06-24 13:41:49,"MAADA_ATL","@Honda and @GM are partnering in the fight against #COVID-19. Read about it here: https://t.co/UBcabxqvz6 | #strongertogether #coronavirus #partnership https://t.co/c6BXJgh0bS","Buffer",151,,"x43430484","Honda",FALSE,FALSE,1,0,,,"COVID strongertogether coronavirus partnership",,"buff.ly/3dshcYQ","https://t.co/UBcabxqvz6","https://buff.ly/3dshcYQ","http://pbs.twimg.com/media/EbSAy6LWAAEcDP5.jpg","https://t.co/c6BXJgh0bS","https://twitter.com/MAADA_ATL/status/1275786208380059649/photo/1","photo","http://pbs.twimg.com/media/EbSAy6LWAAEcDP5.jpg","https://t.co/c6BXJgh0bS","https://twitter.com/MAADA_ATL/status/1275786208380059649/photo/1",,"x43430484 x10850192","Honda GM","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/MAADA_ATL/status/1275786208380059649","Metro Atlanta Automobile Dealers Association","Atlanta, GA","Serving Metro Atlanta, our members strive to uphold the highest standards and improve the vehicle purchasing experience for consumers.","https://t.co/3L0ECyWEEv",FALSE,341,131,4,528,110,2015-11-19 15:07:43,FALSE,"https://t.co/3L0ECyWEEv","http://www.maada.com",,"https://pbs.twimg.com/profile_banners/4227094210/1592246329","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/667416302718353408/M_yPXtNM_normal.jpg","@GM"
"x1219308350699114497","x1275779459333804033",2020-06-24 13:15:00,"SystemsKes","@GM @General Motors Outlines EV Strategy to Beat @Tesla at Its Own Game
The game plan includes dozens of EV pickups, SUVs, and sedans 
GM hopes to show manufacturing might with  EV pickups, luxury sedans, new Hummer line, and more.

https://t.co/fndSedefAs. https://t.co/3l6ByYSFYJ","Zoho Social",257,,"x10850192","GM",FALSE,FALSE,0,0,,,,,"motortrend.com/news/gm-outlin…","https://t.co/fndSedefAs","https://www.motortrend.com/news/gm-outlines-ev-strategy-to-beat-tesla-at-its-own-game/#:~:text=GM%20is%20allocating%20more%20than,our%20job%2C%22%20Barra%20says","http://pbs.twimg.com/media/EbR6qGHUwAAtfhD.jpg","https://t.co/3l6ByYSFYJ","https://twitter.com/SystemsKes/status/1275779459333804033/photo/1","photo","http://pbs.twimg.com/media/EbR6qGHUwAAtfhD.jpg","https://t.co/3l6ByYSFYJ","https://twitter.com/SystemsKes/status/1275779459333804033/photo/1",,"x10850192 x469610284 x13298072","GM General Tesla","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/SystemsKes/status/1275779459333804033","KES Systems","Richardson, TX","KES is the leader in burn-in technology for the semiconductor industry. Providing design, manufacturing, and services for burn-in boards and burn-in services","https://t.co/GDIqYPPY4Y",FALSE,46,283,0,185,309,2020-01-20 17:19:15,FALSE,"https://t.co/GDIqYPPY4Y","http://kessystemsinc.com",,"https://pbs.twimg.com/profile_banners/1219308350699114497/1579544340",,"http://pbs.twimg.com/profile_images/1222973035268931585/Rra86H53_normal.jpg","@GM"
"x377919267","x1275774909873041408",2020-06-24 12:56:55,"koonmp89","@GM @gmfinancial  I hear crickets. The best part I hade my car in shop for over month due to defective radiator","Twitter for iPhone",111,,"x10850192","GM",FALSE,FALSE,0,0,,,,,,,,,,,,,,,,"x10850192 x3146404170","GM gmfinancial","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/koonmp89/status/1275774909873041408","justyouraverageguy","Bronx,ny","",,FALSE,18,44,0,373,5,2011-09-22 10:19:51,FALSE,,,,,"http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/851759188925657092/AAIg7ayO_normal.jpg","@GM"
"x377919267","x1275503898875375618",2020-06-23 19:00:01,"koonmp89","@GM @gmfinancial because I had a offer for the pull ahead I’m getting penalized. So I guess it was bait and switch. This the 6 car I had never had this problem.","Twitter for iPhone",160,,"x10850192","GM",FALSE,FALSE,0,0,,,,,,,,,,,,,,,,"x10850192 x3146404170","GM gmfinancial","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/koonmp89/status/1275503898875375618","justyouraverageguy","Bronx,ny","",,FALSE,18,44,0,373,5,2011-09-22 10:19:51,FALSE,,,,,"http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/851759188925657092/AAIg7ayO_normal.jpg","@GM"
"x377919267","x1275503506854686722",2020-06-23 18:58:28,"koonmp89","@GM @gmfinancial I will never buy GM ever again. NEVER EVER. To charge me for excessive wear and tear weeks after I turn in the car. I do I know damage wasn’t done after I returned the car bad business practice. Then you offer for pre inspection 4 months before","Twitter for iPhone",261,,"x10850192","GM",FALSE,FALSE,0,0,,,,,,,,,,,,,,,,"x10850192 x3146404170","GM gmfinancial","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/koonmp89/status/1275503506854686722","justyouraverageguy","Bronx,ny","",,FALSE,18,44,0,373,5,2011-09-22 10:19:51,FALSE,,,,,"http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/851759188925657092/AAIg7ayO_normal.jpg","@GM"
"x377919267","x1275505121670107136",2020-06-23 19:04:53,"koonmp89","Goodbye @GM @gmfinancial   hello @Ford @FordFinancial a true American company that values what America is all about","Twitter for iPhone",115,,,,FALSE,FALSE,0,0,,,,,,,,,,,,,,,,"x10850192 x3146404170 x15676492 x251319538","GM gmfinancial Ford FordFinancial","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/koonmp89/status/1275505121670107136","justyouraverageguy","Bronx,ny","",,FALSE,18,44,0,373,5,2011-09-22 10:19:51,FALSE,,,,,"http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/851759188925657092/AAIg7ayO_normal.jpg","@GM"
"x6879412","x1275764180809928704",2020-06-24 12:14:17,"stacy_hower","This is an incredible story in innovation and how to #EngineerAmbitiously. @GM used their auto production facilities to create ventilators at the outset of COVID19. https://t.co/h7LHtXZb5s","EveryoneSocial",188,,,,FALSE,FALSE,0,1,,,"EngineerAmbitiously",,"bit.ly/31omkuL","https://t.co/h7LHtXZb5s","https://bit.ly/31omkuL",,,,,,,,,"x10850192","GM","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/stacy_hower/status/1275764180809928704","Stacy Hower","Austin, TX","#Marketing #Leader, #demand, #B2B, #digital, #ATX, #cheermom, #LAXmom #homebaker . I tweet about work, but opinions are my own.",,FALSE,496,647,11,2302,3264,2007-06-18 01:35:15,FALSE,,,,,"http://abs.twimg.com/images/themes/theme9/bg.gif","http://pbs.twimg.com/profile_images/1090050157415026688/3vsLZLFE_normal.jpg","@GM"
"x3062259641","x1275760073487286272",2020-06-24 11:57:58,"magaman57","@GenesisUSA @Ford and @GM we need you to keep up.","Twitter for iPhone",37,"x1250495508960796673","x4094744122","GenesisUSA",FALSE,FALSE,0,0,,,,,,,,,,,,,,,,"x4094744122 x15676492 x10850192","GenesisUSA Ford GM","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/magaman57/status/1275760073487286272","DeplorableJobMaker","Manhattan, NY","I’m Only Here For America ❤️🇺🇸 #WalkedAway; Moderate #KAG2020, 🇺🇸#AllLivesMatter #BlueLivesMatter;🇺🇸 We have been duped; #DefeatSocialism",,FALSE,1977,1885,0,7377,4517,2015-02-25 15:12:42,FALSE,,,,"https://pbs.twimg.com/profile_banners/3062259641/1553626348","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1194759652229210118/GoTNAXNH_normal.jpg","@GM"
"x27340563","x1275648203921264640",2020-06-24 04:33:26,"TavishSTL","@evchels @GM Was the particular car in the top picture spared or met the same fate as the others?","Twitter for Android",84,"x1070461316886749184","x7119702","evchels",FALSE,FALSE,0,0,,,,,,,,,,,,,,,,"x7119702 x10850192","evchels GM","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/TavishSTL/status/1275648203921264640","Tavish Misra","St Louis, MO, USA","In the STL, Follower of Jesus, married to @NicoleMisra. @Cardinals, @StLouisBlues, @Saints fan, new .NET developer. #ImpeachTrump #VoteBluein2020",,FALSE,1020,1750,29,13579,1148,2009-03-29 00:11:51,FALSE,,,,,"http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/756604116260958208/NvOXSTa0_normal.jpg","@GM"
"x40819997","x1275641464022798336",2020-06-24 04:06:39,"oliviafecteau",".@VP Mike Pence heads to Ohio this week.

He'll be unveiling the new electric pickup truck built by the startup that took over the @GM assembly plant shuttered last year.

https://t.co/66GwyM4MqJ","Twitter Web App",195,,,,FALSE,FALSE,0,0,,,,,"news5cleveland.com/news/local-new…","https://t.co/66GwyM4MqJ","https://www.news5cleveland.com/news/local-news/shutdown-in-lordstown/pence-to-reveal-electric-truck-at-former-gm-plant-in-ohio",,,,,,,,,"x818910970567344128 x10850192","VP GM","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/oliviafecteau/status/1275641464022798336","Olivia Fecteau","Cleveland, OH","Reporter at @WEWS. Past: @nbc4i, @NBC10, @WSAZnews. Wife of @brett_hiltbrand. 'Cuse native, @cornellilr & @NewhouseBDJ alumna. Probably talking about my dog.","https://t.co/lJ6vZpmZJd",FALSE,4007,1055,125,27675,7216,2009-05-18 05:22:39,TRUE,"https://t.co/lJ6vZpmZJd","http://facebook.com/OliviaFecteauNews",,"https://pbs.twimg.com/profile_banners/40819997/1553962068","http://abs.twimg.com/images/themes/theme7/bg.gif","http://pbs.twimg.com/profile_images/1112851274716889094/MmOdy6mJ_normal.jpg","@GM"
"x797595579224162304","x1275639349686591489",2020-06-24 03:58:15,"4FreedomsforAll","@SabineZee @evchels @GM The Bolt is a very good EV, and Bob is gone.  Make sure to test drive both before choosing, and try not to punish @GM for past sins.   The base model Bolt gets more range than the base Model 3.  Both are excellent choices!","Twitter for iPhone",222,"x1077352127427764225","x967106306115911680","SabineZee",FALSE,FALSE,1,0,,,,,,,,,,,,,,,,"x967106306115911680 x7119702 x10850192 x10850192","SabineZee evchels GM GM","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/4FreedomsforAll/status/1275639349686591489","🗽😷Wear a Mask—Save Lives! and Dump Trump on 11/3","United States","Staunch believer in sep. of church & state, yet faith-based. Health care is a right, not privilege. Freedom from want/fear. Freedom of speech, of/from religion",,FALSE,935,3242,11,47106,222991,2016-11-13 00:22:59,FALSE,,,,"https://pbs.twimg.com/profile_banners/797595579224162304/1589744199",,"http://pbs.twimg.com/profile_images/1056430867474657286/2tv4gjZb_normal.jpg","@GM"
"x797595579224162304","x1275639787295092736",2020-06-24 04:00:00,"4FreedomsforAll","@StevieTheFixer @evchels @GM You have to watch the sequel, “Revenge of the Electric Car” for the rest of the story.  Great fun, and highly enjoyable.","Twitter for iPhone",120,"x1196175359290617859","x791648119012331520","StevieTheFixer",FALSE,FALSE,1,0,,,,,,,,,,,,,,,,"x791648119012331520 x7119702 x10850192","StevieTheFixer evchels GM","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/4FreedomsforAll/status/1275639787295092736","🗽😷Wear a Mask—Save Lives! and Dump Trump on 11/3","United States","Staunch believer in sep. of church & state, yet faith-based. Health care is a right, not privilege. Freedom from want/fear. Freedom of speech, of/from religion",,FALSE,935,3242,11,47106,222991,2016-11-13 00:22:59,FALSE,,,,"https://pbs.twimg.com/profile_banners/797595579224162304/1589744199",,"http://pbs.twimg.com/profile_images/1056430867474657286/2tv4gjZb_normal.jpg","@GM"
"x386633257","x1275610384532201473",2020-06-24 02:03:10,"DolfanGary","@LISACAL63144511 @PhaedraXTeddy @ABC @NBCNews @CBSNews @NewsHour @Apple @GM @Google @googledevs @KeeblerUS @Lowes Fucking Disgusting! Stop trade with China!","Twitter for iPhone",42,"x1275575781268299776","x4899642807","LISACAL63144511",FALSE,FALSE,1,0,,,,,,,,,,,,,,,,"x4899642807 x791440926707253248 x28785486 x14173315 x15012486 x14437914 x380749300 x10850192 x20536157 x50090898 x715277408576880642 x19336500","LISACAL63144511 PhaedraXTeddy ABC NBCNews CBSNews NewsHour Apple GM Google googledevs KeeblerUS Lowes","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/DolfanGary/status/1275610384532201473","DolfanGary","El Dorado Hills Ca","Dolphins Fan since 1966, Went to Super Bowl VII ! Dolphins (Forever) win or lose The Only Undefeated Team ...Old Lynyrd Skynyrd Fan! Loud&Proud !",,FALSE,2215,1390,22,38999,76885,2011-10-07 16:30:29,FALSE,,,,"https://pbs.twimg.com/profile_banners/386633257/1368627041","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1607201341/LetterheadDolphinsClip__2__normal.jpg","@GM"
"x1109554579644051457","x1275594751782387713",2020-06-24 01:01:02,"CwazyGTC4Lusso","Nice work ⁦@Ford !! ⁩ , this will put you ahead of ⁦@RamTrucks⁩ again, and 6-8yrs a head of @GM ⁦@GMC⁩ ⁦@chevrolet⁩ &amp; their decades old tech, interior design, &amp; powertrains  https://t.co/FVlY0qTNVq","Twitter for iPhone",205,,,,FALSE,FALSE,0,0,,,,,"apple.news/AY-uJBYQlSsalX…","https://t.co/FVlY0qTNVq","https://apple.news/AY-uJBYQlSsalXVY6y0biUg",,,,,,,,,"x15676492 x91195372 x10850192 x75016467 x66395780","Ford RamTrucks GM GMC chevrolet","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/CwazyGTC4Lusso/status/1275594751782387713","CwazyGTC4Lusso","Boston, MA","I’m not willie wonka,I don’t sugar coat anything,say what needs to be said if you don’t like it seek mental assistance & grow up already follow for follow🏳️‍🌈",,FALSE,871,2105,0,17012,6469,2019-03-23 20:36:41,FALSE,,,,"https://pbs.twimg.com/profile_banners/1109554579644051457/1563113829",,"http://pbs.twimg.com/profile_images/1159796909961355266/m5F9GOMw_normal.jpg","@GM"
"x19787029","x1275584422675267585",2020-06-24 00:20:00,"WGLTNews",".@NPR visits another once-shuttered auto plant brought back to life by #ElectricVehicles. This time it's a former General Motors plant in #Lordstown Ohio. https://t.co/Cc0s9rpDLU @Rivian #Rivian #EV @GM","TweetDeck",202,,,,FALSE,FALSE,2,0,,,"ElectricVehicles Lordstown Rivian EV",,"bit.ly/2zWDTqc","https://t.co/Cc0s9rpDLU","https://bit.ly/2zWDTqc",,,,,,,,,"x5392522 x260414018 x10850192","NPR Rivian GM","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/WGLTNews/status/1275584422675267585","WGLT","Normal, IL","Bloomington-Normal's only locally owned and operated broadcast media outlet. A service of Illinois State University. Proud @NPR member station.","https://t.co/76MGcqtJcU",FALSE,4992,398,143,13083,2277,2009-01-30 20:37:43,FALSE,"https://t.co/76MGcqtJcU","http://wglt.org",,"https://pbs.twimg.com/profile_banners/19787029/1559564332","http://abs.twimg.com/images/themes/theme8/bg.gif","http://pbs.twimg.com/profile_images/1135521132235436033/xOLxyy7K_normal.png","@GM"
